session_id,session_number,username,session_start,session_end,session_date,year,month_number,weekday_number,start_hour,end_hour,day_part_start,is_weekend,plays_count,duration_minutes,active_hours_count,month,weekday,weekend
175,175,Babs_05,2021-01-22 11:26:00,2021-01-22 12:08:00,2021-01-22,2021,1,4,11,12,Утро,False,13,42,2,Январь,Пятница,Будни
176,176,Babs_05,2021-01-22 12:46:00,2021-01-22 15:52:00,2021-01-22,2021,1,4,12,15,День,False,67,186,4,Январь,Пятница,Будни
177,177,Babs_05,2021-01-22 16:37:00,2021-01-22 17:43:00,2021-01-22,2021,1,4,16,17,День,False,33,66,2,Январь,Пятница,Будни
178,178,Babs_05,2021-01-22 18:28:00,2021-01-22 19:16:00,2021-01-22,2021,1,4,18,19,Вечер,False,8,48,2,Январь,Пятница,Будни
179,179,Babs_05,2021-01-22 20:03:00,2021-01-23 02:36:00,2021-01-22,2021,1,4,20,2,Вечер,False,121,393,7,Январь,Пятница,Будни
180,180,Babs_05,2021-01-23 04:17:00,2021-01-23 05:17:00,2021-01-23,2021,1,5,4,5,Ночь,True,15,60,2,Январь,Суббота,Выходные
181,181,Babs_05,2021-01-23 08:36:00,2021-01-23 17:41:00,2021-01-23,2021,1,5,8,17,Утро,True,262,545,10,Январь,Суббота,Выходные
182,182,Babs_05,2021-01-23 18:22:00,2021-01-23 23:12:00,2021-01-23,2021,1,5,18,23,Вечер,True,122,290,6,Январь,Суббота,Выходные
183,183,Babs_05,2021-01-24 00:33:00,2021-01-24 00:33:00,2021-01-24,2021,1,6,0,0,Ночь,True,1,0,1,Январь,Воскресенье,Выходные
184,184,Babs_05,2021-01-24 01:08:00,2021-01-24 02:01:00,2021-01-24,2021,1,6,1,2,Ночь,True,13,53,2,Январь,Воскресенье,Выходные
185,185,Babs_05,2021-01-24 02:33:00,2021-01-24 02:54:00,2021-01-24,2021,1,6,2,2,Ночь,True,3,21,1,Январь,Воскресенье,Выходные
186,186,Babs_05,2021-01-24 03:54:00,2021-01-24 04:47:00,2021-01-24,2021,1,6,3,4,Ночь,True,14,53,2,Январь,Воскресенье,Выходные
187,187,Babs_05,2021-01-24 07:42:00,2021-01-24 08:56:00,2021-01-24,2021,1,6,7,8,Утро,True,13,74,2,Январь,Воскресенье,Выходные
188,188,Babs_05,2021-01-24 10:36:00,2021-01-24 11:42:00,2021-01-24,2021,1,6,10,11,Утро,True,18,66,2,Январь,Воскресенье,Выходные
189,189,Babs_05,2021-01-24 12:50:00,2021-01-24 16:46:00,2021-01-24,2021,1,6,12,16,День,True,102,236,5,Январь,Воскресенье,Выходные
190,190,Babs_05,2021-01-24 17:22:00,2021-01-24 18:24:00,2021-01-24,2021,1,6,17,18,День,True,26,62,2,Январь,Воскресенье,Выходные
191,191,Babs_05,2021-01-24 19:31:00,2021-01-24 19:31:00,2021-01-24,2021,1,6,19,19,Вечер,True,1,0,1,Январь,Воскресенье,Выходные
192,192,Babs_05,2021-01-24 20:07:00,2021-01-24 20:39:00,2021-01-24,2021,1,6,20,20,Вечер,True,7,32,1,Январь,Воскресенье,Выходные
193,193,Babs_05,2021-01-24 21:22:00,2021-01-25 02:35:00,2021-01-24,2021,1,6,21,2,Вечер,True,95,313,6,Январь,Воскресенье,Выходные
194,194,Babs_05,2021-01-25 03:07:00,2021-01-25 03:50:00,2021-01-25,2021,1,0,3,3,Ночь,False,9,43,1,Январь,Понедельник,Будни
195,195,Babs_05,2021-01-25 05:01:00,2021-01-25 05:13:00,2021-01-25,2021,1,0,5,5,Ночь,False,3,12,1,Январь,Понедельник,Будни
196,196,Babs_05,2021-01-25 05:50:00,2021-01-25 06:16:00,2021-01-25,2021,1,0,5,6,Ночь,False,2,26,2,Январь,Понедельник,Будни
197,197,Babs_05,2021-01-25 07:08:00,2021-01-25 07:51:00,2021-01-25,2021,1,0,7,7,Утро,False,9,43,1,Январь,Понедельник,Будни
198,198,Babs_05,2021-01-25 08:44:00,2021-01-26 03:33:00,2021-01-25,2021,1,0,8,3,Утро,False,591,1129,20,Январь,Понедельник,Будни
199,199,Babs_05,2021-01-26 04:26:00,2021-01-26 06:17:00,2021-01-26,2021,1,1,4,6,Ночь,False,31,111,3,Январь,Вторник,Будни
200,200,Babs_05,2021-01-26 07:15:00,2021-01-26 20:01:00,2021-01-26,2021,1,1,7,20,Утро,False,672,766,14,Январь,Вторник,Будни
201,201,Babs_05,2021-01-26 20:59:00,2021-01-26 22:55:00,2021-01-26,2021,1,1,20,22,Вечер,False,41,116,3,Январь,Вторник,Будни
202,202,Babs_05,2021-01-26 23:33:00,2021-01-27 06:09:00,2021-01-26,2021,1,1,23,6,Вечер,False,207,396,8,Январь,Вторник,Будни
203,203,Babs_05,2021-01-27 06:45:00,2021-01-31 23:59:00,2021-01-27,2021,1,2,6,23,Утро,False,28884,6794,24,Январь,Среда,Будни
204,1,Knapster01,2021-01-01 00:02:00,2021-01-01 01:06:00,2021-01-01,2021,1,4,0,1,Ночь,False,18,64,2,Январь,Пятница,Будни
205,2,Knapster01,2021-01-01 07:31:00,2021-01-01 07:39:00,2021-01-01,2021,1,4,7,7,Утро,False,3,8,1,Январь,Пятница,Будни
206,3,Knapster01,2021-01-01 12:58:00,2021-01-01 13:36:00,2021-01-01,2021,1,4,12,13,День,False,12,38,2,Январь,Пятница,Будни
207,4,Knapster01,2021-01-01 16:03:00,2021-01-01 16:33:00,2021-01-01,2021,1,4,16,16,День,False,11,30,1,Январь,Пятница,Будни
208,5,Knapster01,2021-01-01 17:21:00,2021-01-01 17:37:00,2021-01-01,2021,1,4,17,17,День,False,4,16,1,Январь,Пятница,Будни
209,6,Knapster01,2021-01-01 19:04:00,2021-01-01 19:04:00,2021-01-01,2021,1,4,19,19,Вечер,False,1,0,1,Январь,Пятница,Будни
210,7,Knapster01,2021-01-02 00:03:00,2021-01-02 00:03:00,2021-01-02,2021,1,5,0,0,Ночь,True,1,0,1,Январь,Суббота,Выходные
211,8,Knapster01,2021-01-02 07:47:00,2021-01-02 08:23:00,2021-01-02,2021,1,5,7,8,Утро,True,10,36,2,Январь,Суббота,Выходные
212,9,Knapster01,2021-01-02 14:36:00,2021-01-02 14:41:00,2021-01-02,2021,1,5,14,14,День,True,2,5,1,Январь,Суббота,Выходные
213,10,Knapster01,2021-01-02 15:41:00,2021-01-02 15:50:00,2021-01-02,2021,1,5,15,15,День,True,4,9,1,Январь,Суббота,Выходные
214,11,Knapster01,2021-01-02 18:32:00,2021-01-02 18:45:00,2021-01-02,2021,1,5,18,18,Вечер,True,4,13,1,Январь,Суббота,Выходные
215,12,Knapster01,2021-01-03 01:26:00,2021-01-03 01:26:00,2021-01-03,2021,1,6,1,1,Ночь,True,1,0,1,Январь,Воскресенье,Выходные
216,13,Knapster01,2021-01-03 11:55:00,2021-01-03 13:17:00,2021-01-03,2021,1,6,11,13,Утро,True,30,82,3,Январь,Воскресенье,Выходные
217,14,Knapster01,2021-01-03 14:09:00,2021-01-03 15:14:00,2021-01-03,2021,1,6,14,15,День,True,10,65,2,Январь,Воскресенье,Выходные
218,15,Knapster01,2021-01-03 17:16:00,2021-01-03 17:16:00,2021-01-03,2021,1,6,17,17,День,True,1,0,1,Январь,Воскресенье,Выходные
219,16,Knapster01,2021-01-03 19:23:00,2021-01-03 19:55:00,2021-01-03,2021,1,6,19,19,Вечер,True,8,32,1,Январь,Воскресенье,Выходные
220,17,Knapster01,2021-01-05 00:22:00,2021-01-05 00:56:00,2021-01-05,2021,1,1,0,0,Ночь,False,11,34,1,Январь,Вторник,Будни
221,18,Knapster01,2021-01-05 03:11:00,2021-01-05 03:17:00,2021-01-05,2021,1,1,3,3,Ночь,False,3,6,1,Январь,Вторник,Будни
222,19,Knapster01,2021-01-05 09:19:00,2021-01-05 09:19:00,2021-01-05,2021,1,1,9,9,Утро,False,1,0,1,Январь,Вторник,Будни
223,20,Knapster01,2021-01-05 10:25:00,2021-01-05 11:28:00,2021-01-05,2021,1,1,10,11,Утро,False,23,63,2,Январь,Вторник,Будни
224,21,Knapster01,2021-01-05 12:36:00,2021-01-05 14:12:00,2021-01-05,2021,1,1,12,14,День,False,20,96,3,Январь,Вторник,Будни
225,22,Knapster01,2021-01-05 15:44:00,2021-01-05 15:44:00,2021-01-05,2021,1,1,15,15,День,False,1,0,1,Январь,Вторник,Будни
226,23,Knapster01,2021-01-05 17:53:00,2021-01-05 18:36:00,2021-01-05,2021,1,1,17,18,День,False,7,43,2,Январь,Вторник,Будни
227,24,Knapster01,2021-01-06 05:59:00,2021-01-06 05:59:00,2021-01-06,2021,1,2,5,5,Ночь,False,1,0,1,Январь,Среда,Будни
228,25,Knapster01,2021-01-06 07:07:00,2021-01-06 07:48:00,2021-01-06,2021,1,2,7,7,Утро,False,10,41,1,Январь,Среда,Будни
229,26,Knapster01,2021-01-06 10:20:00,2021-01-06 14:17:00,2021-01-06,2021,1,2,10,14,Утро,False,67,237,5,Январь,Среда,Будни
230,27,Knapster01,2021-01-06 16:12:00,2021-01-06 17:27:00,2021-01-06,2021,1,2,16,17,День,False,14,75,2,Январь,Среда,Будни
231,28,Knapster01,2021-01-06 19:09:00,2021-01-06 19:50:00,2021-01-06,2021,1,2,19,19,Вечер,False,8,41,1,Январь,Среда,Будни
232,29,Knapster01,2021-01-06 22:36:00,2021-01-06 22:36:00,2021-01-06,2021,1,2,22,22,Вечер,False,1,0,1,Январь,Среда,Будни
233,30,Knapster01,2021-01-07 08:28:00,2021-01-07 08:28:00,2021-01-07,2021,1,3,8,8,Утро,False,1,0,1,Январь,Четверг,Будни
234,31,Knapster01,2021-01-07 11:23:00,2021-01-07 11:30:00,2021-01-07,2021,1,3,11,11,Утро,False,2,7,1,Январь,Четверг,Будни
235,32,Knapster01,2021-01-07 12:43:00,2021-01-07 12:43:00,2021-01-07,2021,1,3,12,12,День,False,1,0,1,Январь,Четверг,Будни
236,33,Knapster01,2021-01-07 15:37:00,2021-01-07 15:42:00,2021-01-07,2021,1,3,15,15,День,False,2,5,1,Январь,Четверг,Будни
237,34,Knapster01,2021-01-07 16:22:00,2021-01-07 16:25:00,2021-01-07,2021,1,3,16,16,День,False,2,3,1,Январь,Четверг,Будни
238,35,Knapster01,2021-01-07 17:34:00,2021-01-07 17:34:00,2021-01-07,2021,1,3,17,17,День,False,1,0,1,Январь,Четверг,Будни
239,36,Knapster01,2021-01-07 20:35:00,2021-01-07 21:41:00,2021-01-07,2021,1,3,20,21,Вечер,False,7,66,2,Январь,Четверг,Будни
240,37,Knapster01,2021-01-08 06:13:00,2021-01-08 06:44:00,2021-01-08,2021,1,4,6,6,Утро,False,8,31,1,Январь,Пятница,Будни
241,38,Knapster01,2021-01-08 08:21:00,2021-01-08 08:40:00,2021-01-08,2021,1,4,8,8,Утро,False,2,19,1,Январь,Пятница,Будни
242,39,Knapster01,2021-01-08 09:11:00,2021-01-08 09:19:00,2021-01-08,2021,1,4,9,9,Утро,False,2,8,1,Январь,Пятница,Будни
243,40,Knapster01,2021-01-08 11:25:00,2021-01-08 11:25:00,2021-01-08,2021,1,4,11,11,Утро,False,1,0,1,Январь,Пятница,Будни
244,41,Knapster01,2021-01-08 14:40:00,2021-01-08 15:49:00,2021-01-08,2021,1,4,14,15,День,False,27,69,2,Январь,Пятница,Будни
245,42,Knapster01,2021-01-08 16:34:00,2021-01-08 20:00:00,2021-01-08,2021,1,4,16,20,День,False,36,206,5,Январь,Пятница,Будни
246,43,Knapster01,2021-01-08 22:27:00,2021-01-08 22:56:00,2021-01-08,2021,1,4,22,22,Вечер,False,3,29,1,Январь,Пятница,Будни
247,44,Knapster01,2021-01-08 23:59:00,2021-01-09 00:20:00,2021-01-08,2021,1,4,23,0,Вечер,False,6,21,2,Январь,Пятница,Будни
248,45,Knapster01,2021-01-09 07:03:00,2021-01-09 07:03:00,2021-01-09,2021,1,5,7,7,Утро,True,1,0,1,Январь,Суббота,Выходные
249,46,Knapster01,2021-01-09 08:51:00,2021-01-09 10:06:00,2021-01-09,2021,1,5,8,10,Утро,True,19,75,3,Январь,Суббота,Выходные
250,47,Knapster01,2021-01-09 11:55:00,2021-01-09 12:30:00,2021-01-09,2021,1,5,11,12,Утро,True,7,35,2,Январь,Суббота,Выходные
251,48,Knapster01,2021-01-09 14:33:00,2021-01-09 15:00:00,2021-01-09,2021,1,5,14,15,День,True,8,27,2,Январь,Суббота,Выходные
252,49,Knapster01,2021-01-09 15:37:00,2021-01-09 15:46:00,2021-01-09,2021,1,5,15,15,День,True,4,9,1,Январь,Суббота,Выходные
253,50,Knapster01,2021-01-09 18:46:00,2021-01-09 18:56:00,2021-01-09,2021,1,5,18,18,Вечер,True,3,10,1,Январь,Суббота,Выходные
254,51,Knapster01,2021-01-09 20:54:00,2021-01-09 20:54:00,2021-01-09,2021,1,5,20,20,Вечер,True,1,0,1,Январь,Суббота,Выходные
255,52,Knapster01,2021-01-09 23:52:00,2021-01-10 00:24:00,2021-01-09,2021,1,5,23,0,Вечер,True,8,32,2,Январь,Суббота,Выходные
256,53,Knapster01,2021-01-10 08:53:00,2021-01-10 08:53:00,2021-01-10,2021,1,6,8,8,Утро,True,1,0,1,Январь,Воскресенье,Выходные
257,54,Knapster01,2021-01-10 09:33:00,2021-01-10 09:39:00,2021-01-10,2021,1,6,9,9,Утро,True,2,6,1,Январь,Воскресенье,Выходные
258,55,Knapster01,2021-01-10 11:01:00,2021-01-10 12:25:00,2021-01-10,2021,1,6,11,12,Утро,True,23,84,2,Январь,Воскресенье,Выходные
259,56,Knapster01,2021-01-10 13:26:00,2021-01-10 14:00:00,2021-01-10,2021,1,6,13,14,День,True,4,34,2,Январь,Воскресенье,Выходные
260,57,Knapster01,2021-01-10 14:44:00,2021-01-10 14:44:00,2021-01-10,2021,1,6,14,14,День,True,1,0,1,Январь,Воскресенье,Выходные
261,58,Knapster01,2021-01-10 16:17:00,2021-01-10 16:17:00,2021-01-10,2021,1,6,16,16,День,True,1,0,1,Январь,Воскресенье,Выходные
262,59,Knapster01,2021-01-10 17:59:00,2021-01-10 17:59:00,2021-01-10,2021,1,6,17,17,День,True,1,0,1,Январь,Воскресенье,Выходные
263,60,Knapster01,2021-01-10 20:36:00,2021-01-10 21:02:00,2021-01-10,2021,1,6,20,21,Вечер,True,10,26,2,Январь,Воскресенье,Выходные
264,61,Knapster01,2021-01-10 22:57:00,2021-01-10 22:57:00,2021-01-10,2021,1,6,22,22,Вечер,True,1,0,1,Январь,Воскресенье,Выходные
265,62,Knapster01,2021-01-10 23:46:00,2021-01-10 23:46:00,2021-01-10,2021,1,6,23,23,Вечер,True,1,0,1,Январь,Воскресенье,Выходные
266,63,Knapster01,2021-01-11 09:16:00,2021-01-11 09:16:00,2021-01-11,2021,1,0,9,9,Утро,False,1,0,1,Январь,Понедельник,Будни
267,64,Knapster01,2021-01-11 10:52:00,2021-01-11 11:52:00,2021-01-11,2021,1,0,10,11,Утро,False,17,60,2,Январь,Понедельник,Будни
268,65,Knapster01,2021-01-11 12:31:00,2021-01-11 13:13:00,2021-01-11,2021,1,0,12,13,День,False,11,42,2,Январь,Понедельник,Будни
269,66,Knapster01,2021-01-11 14:03:00,2021-01-11 14:57:00,2021-01-11,2021,1,0,14,14,День,False,16,54,1,Январь,Понедельник,Будни
270,67,Knapster01,2021-01-11 15:36:00,2021-01-11 15:39:00,2021-01-11,2021,1,0,15,15,День,False,2,3,1,Январь,Понедельник,Будни
271,68,Knapster01,2021-01-11 18:34:00,2021-01-11 18:37:00,2021-01-11,2021,1,0,18,18,Вечер,False,3,3,1,Январь,Понедельник,Будни
272,69,Knapster01,2021-01-11 19:44:00,2021-01-11 19:44:00,2021-01-11,2021,1,0,19,19,Вечер,False,1,0,1,Январь,Понедельник,Будни
273,70,Knapster01,2021-01-11 20:23:00,2021-01-11 20:25:00,2021-01-11,2021,1,0,20,20,Вечер,False,2,2,1,Январь,Понедельник,Будни
274,71,Knapster01,2021-01-11 21:32:00,2021-01-11 22:06:00,2021-01-11,2021,1,0,21,22,Вечер,False,3,34,2,Январь,Понедельник,Будни
275,72,Knapster01,2021-01-12 11:22:00,2021-01-12 11:22:00,2021-01-12,2021,1,1,11,11,Утро,False,1,0,1,Январь,Вторник,Будни
276,73,Knapster01,2021-01-12 14:58:00,2021-01-12 14:58:00,2021-01-12,2021,1,1,14,14,День,False,1,0,1,Январь,Вторник,Будни
277,74,Knapster01,2021-01-12 15:58:00,2021-01-12 16:18:00,2021-01-12,2021,1,1,15,16,День,False,5,20,2,Январь,Вторник,Будни
278,75,Knapster01,2021-01-12 16:54:00,2021-01-12 17:46:00,2021-01-12,2021,1,1,16,17,День,False,14,52,2,Январь,Вторник,Будни
279,76,Knapster01,2021-01-12 21:20:00,2021-01-12 21:41:00,2021-01-12,2021,1,1,21,21,Вечер,False,3,21,1,Январь,Вторник,Будни
280,77,Knapster01,2021-01-13 01:31:00,2021-01-13 01:59:00,2021-01-13,2021,1,2,1,1,Ночь,False,8,28,1,Январь,Среда,Будни
281,78,Knapster01,2021-01-13 02:32:00,2021-01-13 02:32:00,2021-01-13,2021,1,2,2,2,Ночь,False,1,0,1,Январь,Среда,Будни
282,79,Knapster01,2021-01-13 06:31:00,2021-01-13 06:31:00,2021-01-13,2021,1,2,6,6,Утро,False,1,0,1,Январь,Среда,Будни
283,80,Knapster01,2021-01-13 07:54:00,2021-01-13 07:54:00,2021-01-13,2021,1,2,7,7,Утро,False,1,0,1,Январь,Среда,Будни
284,81,Knapster01,2021-01-13 10:56:00,2021-01-13 10:59:00,2021-01-13,2021,1,2,10,10,Утро,False,2,3,1,Январь,Среда,Будни
285,82,Knapster01,2021-01-13 14:08:00,2021-01-13 15:18:00,2021-01-13,2021,1,2,14,15,День,False,14,70,2,Январь,Среда,Будни
286,83,Knapster01,2021-01-13 16:34:00,2021-01-13 16:57:00,2021-01-13,2021,1,2,16,16,День,False,5,23,1,Январь,Среда,Будни
287,84,Knapster01,2021-01-13 18:25:00,2021-01-13 19:53:00,2021-01-13,2021,1,2,18,19,Вечер,False,23,88,2,Январь,Среда,Будни
288,85,Knapster01,2021-01-13 20:29:00,2021-01-13 20:29:00,2021-01-13,2021,1,2,20,20,Вечер,False,1,0,1,Январь,Среда,Будни
289,86,Knapster01,2021-01-13 23:23:00,2021-01-13 23:45:00,2021-01-13,2021,1,2,23,23,Вечер,False,7,22,1,Январь,Среда,Будни
290,87,Knapster01,2021-01-14 11:05:00,2021-01-14 11:18:00,2021-01-14,2021,1,3,11,11,Утро,False,3,13,1,Январь,Четверг,Будни
291,88,Knapster01,2021-01-14 12:04:00,2021-01-14 12:47:00,2021-01-14,2021,1,3,12,12,День,False,10,43,1,Январь,Четверг,Будни
292,89,Knapster01,2021-01-14 13:59:00,2021-01-14 14:15:00,2021-01-14,2021,1,3,13,14,День,False,5,16,2,Январь,Четверг,Будни
293,90,Knapster01,2021-01-14 16:37:00,2021-01-14 16:53:00,2021-01-14,2021,1,3,16,16,День,False,3,16,1,Январь,Четверг,Будни
294,91,Knapster01,2021-01-14 20:01:00,2021-01-14 20:36:00,2021-01-14,2021,1,3,20,20,Вечер,False,12,35,1,Январь,Четверг,Будни
295,92,Knapster01,2021-01-14 21:54:00,2021-01-14 23:40:00,2021-01-14,2021,1,3,21,23,Вечер,False,50,106,3,Январь,Четверг,Будни
296,93,Knapster01,2021-01-15 08:32:00,2021-01-15 08:36:00,2021-01-15,2021,1,4,8,8,Утро,False,2,4,1,Январь,Пятница,Будни
297,94,Knapster01,2021-01-15 09:13:00,2021-01-15 09:35:00,2021-01-15,2021,1,4,9,9,Утро,False,5,22,1,Январь,Пятница,Будни
298,95,Knapster01,2021-01-15 10:38:00,2021-01-15 13:55:00,2021-01-15,2021,1,4,10,13,Утро,False,42,197,4,Январь,Пятница,Будни
299,96,Knapster01,2021-01-15 16:15:00,2021-01-15 18:26:00,2021-01-15,2021,1,4,16,18,День,False,36,131,3,Январь,Пятница,Будни
300,97,Knapster01,2021-01-15 21:45:00,2021-01-15 21:58:00,2021-01-15,2021,1,4,21,21,Вечер,False,5,13,1,Январь,Пятница,Будни
301,98,Knapster01,2021-01-15 22:30:00,2021-01-15 23:24:00,2021-01-15,2021,1,4,22,23,Вечер,False,12,54,2,Январь,Пятница,Будни
302,99,Knapster01,2021-01-16 00:13:00,2021-01-16 00:13:00,2021-01-16,2021,1,5,0,0,Ночь,True,1,0,1,Январь,Суббота,Выходные
303,100,Knapster01,2021-01-16 01:57:00,2021-01-16 02:12:00,2021-01-16,2021,1,5,1,2,Ночь,True,4,15,2,Январь,Суббота,Выходные
304,101,Knapster01,2021-01-16 03:56:00,2021-01-16 04:26:00,2021-01-16,2021,1,5,3,4,Ночь,True,9,30,2,Январь,Суббота,Выходные
305,102,Knapster01,2021-01-16 05:17:00,2021-01-16 05:35:00,2021-01-16,2021,1,5,5,5,Ночь,True,6,18,1,Январь,Суббота,Выходные
306,103,Knapster01,2021-01-16 10:01:00,2021-01-16 10:01:00,2021-01-16,2021,1,5,10,10,Утро,True,1,0,1,Январь,Суббота,Выходные
